,bill_easterly,economisthulk,economistmeg,eu_eurostat,ezraklein,faulljonathan,fgoria,firoozye,justinwolfers,kathylienfx,katie_martin_fx,keithmccullough,lamonicabuzz,laurenlacapra,queen_europe,reformedbroker,reinman_mt,rencapman,dsquareddigest,howardlindzon,commandrec1,leeott,princlywilliam,visualdensity,decsbarmyarmy,dom,andrew,chrisfralic,katelyntarv,wrickr,joshk,hook,eeismann,kellan,geyers,gabe,vanhoosear,jaynerington,jbartmoore,atvelu,rabble,cakemonster88,rileyadams69,jimhwilliams,heyitsnoah,_oi___,rjones,phelima,tonystubblebine,getluky,lukeduke9999,brs,barservice24_7,marciadorsey,lowellb23,owen1774,branx3,evankrasts,jeremy,jessicaxo21_,nwaugba,terryapodaca,elliexxsmile,ijustine,darkside,sethstil,ev,narnoc,aron,jorgepinon,anete,cbethel10,zetikala,jeffsmith,cosima_rose,pederdray,stakkd,aliciaa_jade,amir_eshghi,kushwaha,mole00,adam,dan,jazmindestyles6,joe_sixpack,jo,shannon,gosolar108,flashyourtv,brothersloth,ad2236,achumeko,urbanallard,biasparis,ericost,ueregistrar,crystal,tereseolsson2,hannahmdavis,ruby_pseudo,ki1cx,cbrumelle,niall,ryanpollock,rayreadyray,rodwagete,unaisppr,largeheartedboy,leewmurdock,tim535353,trifx,mikeq,cw,guzzishoes,kati,sofiasdw,neiled,andykeep,jaspre150,fansdetwilight,badoug12,fbgfernandes,biz,waqas,raniranuch,muhammadfatich1,halfshadows,erlingoentoro,praveenrajan,salim,tacoblosh,mweigel,jodopod,mkgobaco,dunstan,therealdjkurupt,ziqohelapejyt,huckdgear,manjeet,dannilizaitis,theentrenous,kelvinchua2000,shashikapadiamd,ariel,jack,riccard0,richard,jennythomasson,lebron1111ny,ramalagianambi,gertrudej2k,michalp,freshfunk5,elly,vampiress101,heppy,antoinegavin,alissa,gretta,blavine,rockfellers
waqas,0.9296313392157916,0.9891555929538952,0.9838270820036712,0.9864266136892905,0.969617002185779,0.9869638304596231,0.9765780221978531,0.890255743295271,0.8798885075320282,0.9795988985760054,0.9965718225793014,0.9574706944017366,0.8545370080092176,0.8653073346625413,0.9575314434040206,0.947555312677819,0.9555023822614946,0.9603700758045393,0.9697396301494474,0.9523192574898358,0.9675006235674442,0.9363956604458958,1.0,0.9306814530463045,1.0,0.9526654235341974,0.9742244069834534,0.9137672537315036,1.0,0.9445674912301883,0.886550925994315,0.91674275830841,0.8884318844310315,0.826539642640685,0.9456874553406431,0.9227318942601379,0.8249308698051024,0.9209636382023749,0.8943155486887577,0.8238459350563605,0.9081578329076312,0.9582863646068089,0.9484745960070455,0.8624512402659181,0.7587246559097323,1.0,1.0,0.9748764821757344,0.8976200798557398,0.9109990025607373,1.0,0.9014243376853927,1.0,0.9879880782575113,0.9056990667390776,1.0,0.988420526571529,0.9309912836839471,0.9020082428767086,0.908788674498695,0.9556539929841508,0.9660678022639106,1.0,0.9237165616482428,0.981170513012477,0.9922338175032193,0.9896940946960032,0.9454978821825515,0.8726396110237966,0.9109392026145023,0.9317423056443408,0.9138622246025182,0.9489107921904665,0.9330238087657337,0.90684214366601,0.9709687237258325,0.9895475459068489,0.9785670314518014,1.0,0.9523790541867986,0,0.9518054099535663,0.9376279814193595,0.9017449097939049,0.9363956604458958,0.997428226472873,0.9403931027297091,0.9710298808956588,0.9424490217633132,0.9348745040552772,0.9796327957527412,0.9589435753600721,0.9635660374332055,0.9367547770188404,0.9585222185816503,0.9372852754410935,0.9430649829898142,0.9456874553406431,0.9721267890849304,0.9416436232683675,0.9933145878989982,0.9134388601428665,0.8997690902122073,0.8316968193317724,0.9719141955566288,0.9701921186365434,1.0,0.9478079521987429,0.9712144089016655,0.9698824456045697,1.0,1.0,0.9227886664252812,0.9615952313678716,0.9644779077428476,0.9807976156839358,0.8985122453623499,0.9312063371664575,0.9749973140203178,0.9254390355632084,1.0,1.0,0.8616586958259416,0.0,1.0,0.9736545460674583,0.8759964083990646,0.9137388996586686,0.8047006748144943,0.9787422414398397,1.0,0.9683358497918321,0.8560436093018811,0.8561250436589792,0.9654374715804093,0.9308455595008989,0.9780294939163797,0.9728437276703216,0.981895818446881,0.9167552917664525,1.0,1.0,0.9820065484247769,0.9819316328866101,0.9459321076865534,0.968381321850231,0.8082889066031217,0.9552206883736925,1.0,0.7804984640438273,1.0,0.7604790337986185,0.9913560632793404,1.0,1.0,0.9353182844090469,1.0,0.9120848652916033,1.0,0.9517221825250162,1.0
raniranuch,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
muhammadfatich1,1.0,0.9766217910099195,1.0,1.0,0.9920190040683895,1.0,1.0,0.9907534159818087,1.0,1.0,1.0,1.0,1.0,0.9694164018672529,0.9810354348465935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9523775776566209,1.0,1.0,1.0,1.0,1.0,0.9009852457023325,1.0,0.9752140169714401,1.0,1.0,1.0,0.9469161641879972,1.0,0.8588235294117647,0.9311754646520509,0.973484531445766,1.0,1.0,1.0,0.9930985227532315,1.0,1.0,1.0,1.0,1.0,0.9827200521991875,1.0,0.9842787504757398,1.0,1.0,0.9224278510639526,1.0,1.0,0.9000555093020846,0.9824964989496499,0.9571253537143728,1.0,0.9862249021534106,1.0,0.9899809456779529,1.0,1.0,1.0,1.0,0.9763027187219901,1.0,0.6482979420758199,1.0,1.0,0.9857578177026028,0.9679998862216154,1.0,1.0,1.0,1.0,1.0,0,0.9892392217179352,1.0,1.0,1.0,1.0,1.0,0.9900486427662245,1.0,0.9657857120382195,1.0,1.0,1.0,0.9982237422239538,1.0,1.0,0.987287679095477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9733782565967499,1.0,1.0,0.974291275163547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.991763058329247,0.9736545460674583,1.0,0.0,1.0,1.0,0.7709584445006008,1.0,1.0,1.0,0.8714309800252461,0.983526116658494,1.0,0.5786291012802334,1.0,1.0,1.0,1.0,1.0,1.0,0.946432841599442,1.0,1.0,1.0,0.986623494927877,1.0,1.0,1.0,1.0,0.9906991833524459,1.0,1.0,1.0,0.9909737586767101,1.0,0.9547011745833148,1.0,0.9461031944363705,1.0
halfshadows,0.9446266489228538,0.9766451504356444,0.9773378509242023,0.9804370036593016,0.974241007952535,0.9826030382532404,0.9900713131793234,0.9328516084932809,0.9371167765781828,0.9803975876828455,0.9752952502783055,0.9825251295237576,0.9134768188055361,0.9424192724520739,0.9455920776297123,0.9433095469313693,0.938920619185267,0.976968685552964,0.970069135279215,0.9713662036289306,0.9934943649646524,0.9554375090144539,0.9861300943259951,0.9551698640195272,0.9836917981736639,0.8950427838949275,0.9566586315525254,0.8917212357840105,0.9963245476905336,0.9800266134515759,0.9342195392395685,0.9500013888310213,0.9453059691414646,0.8161733417037249,0.8043015780839673,0.9678755763320259,0.8620108916356025,0.9936714881229295,0.9735554745731534,0.8621214922798679,0.9376518520975481,0.9815418403585443,0.9174863002992966,0.8607824926874474,0.8611437410824565,0.9260329490917694,1.0,0.9482715370872711,0.9059681164878269,0.9070470983412893,1.0,0.9196601176731386,1.0,0.9615277891416983,0.9374081761013634,0.963815348987403,0.9582769562578394,0.9820791696011635,0.924675642284529,0.9596392596487363,0.9733688179354346,0.9962950255109772,1.0,0.9002945300289935,0.9592922676108284,0.982817436675196,0.9859715487298841,0.9836348758301721,0.9585711946863766,0.9513783361673684,0.9621622389370236,0.9870678842718178,1.0,0.8965737367514076,0.8737668342622015,1.0,0.9874459403807548,0.9227729404290428,1.0,0.8498610955588226,0,0.9334325303816331,0.9795692510575857,0.960663137117567,0.9681696492960384,0.9845556852491208,0.9562495409680469,0.925057033888165,1.0,0.944785990428432,0.991845899086832,0.975344316363923,1.0,0.9875786193821461,0.9707966710753866,1.0,0.9350365653827546,0.9673835963473278,0.9497837615230194,0.9036266544756589,1.0,0.8729311614424113,0.9361229489407222,0.9073512242545121,0.9751442300730723,0.9641988458953942,1.0,0.9507467486788249,0.9723413450197887,0.9657307558601851,1.0,1.0,0.8908991722011474,0.8616203187956673,0.9687128588160806,1.0,0.9171126080561435,0.9386971742599229,0.9962462737502494,0.961620381841186,1.0,1.0,0.8072582611398244,0.8759964083990646,1.0,1.0,0.0,0.9616277604086211,0.8791625248898067,0.9659574468085106,1.0,0.9377680262945246,0.9049045896390164,0.940183598284773,0.9584882135329628,0.9813699743017539,0.9824080201146583,0.9021507890419836,0.891278654491093,0.920703797110443,1.0,1.0,0.9783887246173734,0.9860491940560993,0.8237370967993981,0.957804404694883,0.8255082385673655,0.9533882483027656,1.0,0.8923937746921844,1.0,0.8974358773787767,0.9916944674642678,1.0,1.0,0.944162584777199,1.0,0.9350205249421837,1.0,0.9710076411976248,1.0
erlingoentoro,0.9369270044787619,0.9935199445375552,0.97372573527724,0.9882394096042014,0.9816110795514869,0.993724932387498,0.9641873207459877,0.9484196012110307,0.9066038625913836,0.9624375886787326,0.9777225504789011,0.9551505267224794,0.9609889631917234,0.965384476918066,0.9616701444748025,0.9488795182792069,0.9380370397196955,0.944617511393194,0.9575870071835936,0.990610742535675,0.9947853857979067,0.9425941133559687,1.0,0.9509119306326184,1.0,0.9605646162850594,0.9665003060322648,0.9405668840540091,0.9966856695892999,0.9519707893571926,0.927971759393438,0.9218507094823677,0.9556118085487898,0.9300102262904834,1.0,0.8776901476690933,0.9308714713954188,0.9429327941090981,0.9332303932061999,0.9657016227256939,0.9048545783172719,0.9357993933727354,0.9813983667048919,0.9665229180456193,0.931949292149596,1.0,1.0,0.9727898223342022,0.9043360708176436,0.9371349558930209,1.0,0.9123018491664718,1.0,0.9609712469001743,0.9758105590502083,0.9673705766926336,1.0,0.9616198424261015,0.885378990675589,0.9220102814867779,0.9519707893571926,0.9866361921353631,0.9411764705882353,0.9149507839205265,0.9428985092121087,0.9982292187700234,0.985117502716503,0.926213940293492,0.9109147586404296,0.934233294779418,0.9601932033922373,0.9455796446684044,1.0,0.903281375609343,0.9249753799007486,1.0,0.9716985162161949,0.9472429409313107,1.0,0.9323062993448529,0,0.9634617907887483,0.9293770454567456,1.0,0.9712970566779843,0.9916438754621698,0.8816443817174127,0.971037296240157,1.0,0.9709563569940577,0.9779411764705882,0.9555335914106792,0.9605399768676508,0.981475351032623,0.9752150280870718,0.9660382194594338,0.8643396093653988,0.8823529411764706,0.9358499700900416,0.90519516077086,0.9927593240600393,0.881943732779809,0.9556915542850171,0.9762653937534902,0.9807883157428771,0.9935432788241358,1.0,0.9273225410883386,0.9376471835290376,0.9467795277413201,1.0,1.0,0.9557283641760952,1.0,0.9692220668096272,0.9792027417298075,0.9032731056438671,0.9447203221522205,0.9966150862491269,0.8961738108091967,1.0,1.0,0.942065197901387,0.9137388996586686,1.0,1.0,0.9616277604086211,0.0,0.9529955303810963,0.9347671926946558,0.9754688924638736,0.9657059509409707,0.8967077447591285,0.8581596224482234,0.9732620320855615,0.9678008020720307,0.9682729476487886,1.0,0.9901960784313726,0.8663164342881607,1.0,1.0,0.9805120836338506,0.966453050127876,0.9749034754808248,0.9657551997283627,0.9107823269921019,0.9353353282436103,1.0,0.9466314877219674,1.0,0.9458612949048915,0.9850210114334299,1.0,1.0,0.9211893370813755,1.0,0.9414049123421468,0.9949559239663968,0.9607843137254902,1.0
praveenrajan,0.9172407187289541,0.9708660759137513,0.9567372997916509,0.9796669993610829,0.9713147797374975,0.9728774344058799,0.9760440588282836,0.885065801805084,0.946450113997169,0.973395599772067,0.9724887842664424,0.9363807027995773,0.9045742266736212,0.9267178134679509,0.9450915118836353,0.9666811232460896,0.9511120521457049,0.9358808055619162,0.9607170136047369,0.9710121789935697,0.9678014361237374,0.8972057681468744,1.0,0.9037202156963233,1.0,0.9123397125778826,0.958630034965104,0.9108761990771205,0.9979535076747744,0.8257681136534507,0.9071254854208152,0.9053466070547473,0.9299566199162694,0.8134869777867528,0.7820701863123556,0.9304398983257478,0.8268223142602672,0.822052329958159,0.8785243995480977,0.8438111898732169,0.8611381724684426,0.9691674829135424,0.862169083738181,0.9100810615767443,0.8218389259610809,0.9862717121360918,1.0,0.9759979875869154,0.9181083367913542,0.9223657183517028,1.0,0.917596631921873,1.0,0.9785786679769476,0.8522975677080238,1.0,0.9845124025355165,0.8478306092773815,0.9475742347512474,0.9325814035269513,1.0,0.9855594880494318,0.9636783643853926,0.9459844142549444,0.959704763194712,0.9945329979999863,0.9898915907690453,0.9574768513976538,0.9006320311326713,0.8998315695778379,0.6137520446049236,0.9855987925521492,0.9596219741264391,0.9232163241805258,0.9025571538219301,1.0,0.9930098979668329,0.9882727172253816,1.0,0.9343163587645278,0,0.9194244005118449,0.9582885731898172,0.9342916888514569,0.953919827100323,0.9707620520109141,0.9667814618711686,0.9463493886086793,0.9903781636733853,0.9257040113194271,0.9954597955481741,1.0,0.9756347061135282,0.9534484765045883,0.9674791652927549,0.9790296939004989,0.9562132671613085,0.9818391821926963,0.9580593878009979,0.9170698406316773,0.9910582314347799,0.8863680869201988,0.9097151721630926,0.9185162249088984,0.9752862572558086,0.9601318254514744,1.0,0.9763154491629127,0.9807495716250764,0.9469968899830797,1.0,1.0,0.8845800252222031,0.8459003509187457,0.9794119185647642,1.0,0.9348446437971853,0.9406375280581585,0.9853694731423155,0.9501371884095604,1.0,0.997021916228616,0.7989317709283131,0.8047006748144943,1.0,0.7709584445006008,0.8791625248898067,0.9529955303810963,0.0,0.9786757396864365,0.9848528308644511,0.9691993146001221,0.72803397869951,0.8470401202154039,0.9603763975113374,0.5777242866109009,0.9755119582641917,0.8910350931561778,0.9091959109634815,0.932811966789282,1.0,1.0,0.9438452488936218,0.9797173835145793,0.8140444489691769,0.9577098766565116,0.8227134506470437,0.9740465705763547,1.0,0.8591993733319213,1.0,0.853748530016103,0.9884386960024555,0.9647628376154771,1.0,0.9472816989985183,1.0,0.911809835796267,1.0,0.8950708304466898,0.9743167251531243
salim,0.947541035821651,0.9903436679685838,0.961150601584347,0.9843496029274413,0.9903403779822006,0.9652060765064806,0.9801426263586468,0.9676692929782463,0.9741069080027812,0.9828478892224898,0.9547079588435602,0.986557791941352,0.9767052973707213,0.9561289694872943,0.9812972766852136,0.9527579557761411,0.9694603095926335,0.953937371105928,0.9422761894670576,0.9869846380131503,0.9898801232783482,0.9809017895776231,1.0,0.9775849320097636,1.0,0.9912535653245773,0.9876167518721501,0.9199678699273122,1.0,0.9733688179354346,0.9412674457496146,0.9800005555324085,0.9371018645126843,0.9550645946386883,1.0,0.9750143371471313,0.9627648437746864,0.9588646727990415,0.9603332118597301,0.9833594904475703,0.985611965868665,0.9815418403585443,1.0,0.9758689653991576,0.9305718705412283,1.0,1.0,0.9870678842718178,0.9638338909568566,0.9535235491706446,1.0,0.983086340562766,0.9538734395985558,0.9951909736427123,0.9701943695720778,1.0,0.9860923187526132,0.979839065801309,0.9717533658566984,0.9769367197992779,1.0,1.0,1.0,0.9649683483885653,0.9864307558702762,0.9980362784771653,0.9818455336504384,0.9836348758301721,0.9617580258643477,0.9659648353171579,0.9495496519160314,0.9870678842718178,1.0,0.9578633742320549,0.9713106441505003,1.0,0.9874459403807548,0.9859587164416441,1.0,0.9678273776197477,0,0.9681633840955637,0.9659487517626428,1.0,0.9936339298592077,0.981466822298945,0.9562495409680469,0.9839407929760353,1.0,0.9677918277499187,1.0,1.0,0.9854135008502105,0.9952225459162101,0.9742323568312234,1.0,0.9555513342092532,1.0,0.945599074983271,0.9693357536968006,1.0,0.9537931496154223,0.9385797585968483,0.9799962870549515,0.9893475271741738,0.9928397691790788,1.0,0.9708958060374875,0.9930853362549472,0.9752499903434669,1.0,1.0,0.9836348758301721,1.0,0.9715571443782551,0.9769367197992779,0.941491252745513,0.9733465975043143,0.9962462737502494,0.9488271757882479,1.0,1.0,0.9667686657137629,0.9787422414398397,1.0,1.0,0.9659574468085106,0.9347671926946558,0.9786757396864365,0.0,1.0,0.9861706725098943,0.9394847388611923,0.9379681759990239,0.976278979161693,0.9852512296555552,0.9824080201146583,1.0,1.0,0.9310467800960375,1.0,1.0,0.9927962415391245,0.974423522436182,0.9783536785543121,0.957804404694883,0.9748156220612693,0.9426316902187885,1.0,0.9488870429787876,1.0,0.949968720672574,1.0,1.0,1.0,0.9611565807145732,1.0,0.9715714796622054,1.0,1.0,1.0
tacoblosh,1.0,0.998564365971703,0.9896516033857117,1.0,0.996569261340427,1.0,1.0,1.0,1.0,0.9882515437191627,0.9736773737763913,0.9828129786053058,1.0,0.9912354854488539,1.0,1.0,0.975595233771831,1.0,0.9931662160966437,1.0,0.9953788805442464,1.0,1.0,1.0,1.0,0.9510740667258013,1.0,1.0,0.9765030874383253,0.9574371734620626,0.9849810736143607,0.9680362334775281,1.0,0.9869423208876074,1.0,1.0,0.971995084706011,1.0,0.99154709884156,0.9772039369960325,0.9693394307735832,1.0,1.0,0.9940666139911504,1.0,1.0,1.0,0.9862209796728091,0.992293085491419,0.9851439631184759,1.0,0.9864840180393907,1.0,1.0,0.9714181997325873,1.0,1.0,1.0,0.9849517683642789,1.0,1.0,0.9644715312775576,0.7914855859429253,0.9913863489495421,0.985542126700844,1.0,0.9973622670793417,0.9825631487273461,0.9592536171155088,0.9844582531959948,1.0,1.0,1.0,0.9755112240010849,0.9816590931105207,1.0,1.0,0.9775587611914722,1.0,1.0,0,0.9907486688689684,1.0,1.0,1.0,1.0,0.9745733035914267,1.0,1.0,0.9852925272201518,1.0,1.0,1.0,0.9832019364468947,0.9945089746106645,1.0,0.9125670006024051,1.0,1.0,0.9789963135295082,1.0,0.9630753499222247,1.0,1.0,0.9886499129232167,0.9542251392876826,1.0,0.9856876076709957,1.0,1.0,1.0,0.5829711718858505,0.9651262974546923,1.0,0.990908339501139,1.0,0.9844149009589135,0.9914803320084004,1.0,1.0,1.0,1.0,0.9575108753814933,1.0,1.0,1.0,1.0,0.9754688924638736,0.9848528308644511,1.0,0.0,1.0,0.9723664370317637,0.9716739169209955,1.0,0.9851124416807838,1.0,1.0,1.0,0.9779593415651675,1.0,1.0,1.0,0.9925677884917627,0.9901154688016953,0.9865123237918428,0.9597495031548631,1.0,1.0,0.9914010104938736,1.0,1.0,0.9933629130737323,1.0,0.5337475958798432,1.0,1.0,0.9870184596072998,1.0,1.0,1.0
mweigel,0.9786892542597105,0.9981754630329257,0.9921089782769588,0.9936422375475434,0.9799435349310722,0.9943461753887737,0.9932776751096645,0.9595879596858595,0.9819679103916081,0.9930321866355177,0.9799280581253335,0.9836178535387009,0.963499246369321,0.9443062072860052,0.9557950326297465,0.9718525510540205,0.8976477214813361,0.9351306208334768,0.9513639616914202,0.936552219580258,0.9958889367505429,0.9948277399578825,1.0,0.9817883626879397,0.9867500264999205,0.9644687903351867,0.9346031448862323,0.9885251863494605,0.9970137942723647,0.9567257677592085,0.9847300435312912,0.948544806588309,0.9755594174659526,0.9402583221137131,1.0,0.9854998741383613,0.9679678790096322,0.974291275163547,0.9613261672410935,0.9884114589555028,0.9493438138500077,0.974291275163547,0.9832399619211503,0.9472151165980914,0.9656644035181244,1.0,1.0,0.7163111422017783,0.9549445536461214,0.973567397319638,1.0,0.9244195969944725,1.0,0.7421245344355003,0.985470238195653,1.0,0.9887003846323608,0.9708796186835823,0.9617506211648684,0.9906308538875517,1.0,0.9909694248966038,1.0,0.8423628082595653,0.8897535564929022,0.9948147202338702,0.9785454348251982,0.9867037786333034,0.9689294289288324,0.8617367399175067,0.9897526137108681,0.9894930052667326,1.0,0.9408670421606667,0.9370648178304286,1.0,0.9949000828219825,0.9828877545449366,1.0,0.9709562369968548,0,0.9694306293892949,0.986167140264937,1.0,0.97931095983153,0.9974903822830354,0.9935370788608227,0.9760792680944324,1.0,0.9887850271377716,1.0,1.0,0.9881488634215005,0.9937895161531947,0.9902300934238663,1.0,0.9722205073857988,1.0,0.9354010490784446,0.9412744448509924,0.9934761640257542,0.9655866669319116,0.9880234510763141,0.9897352780199329,0.9956725767759208,0.994182505855523,1.0,0.9781725801616604,0.9887640449438202,0.9922658790964408,1.0,1.0,0.964543409688809,1.0,0.9861345688285716,1.0,0.8732352617984945,0.9588551777210346,0.9939003976201192,0.9688175968777726,1.0,1.0,0.8956016954146998,0.9683358497918321,1.0,1.0,0.9377680262945246,0.9657059509409707,0.9691993146001221,0.9861706725098943,1.0,0.0,0.8630347434808435,0.9622006138570465,0.9710909669089175,0.979187460059988,0.9785604872526515,1.0,0.9646667373331214,0.8487389023790131,1.0,1.0,0.9941471408237398,0.9685148527256652,0.8241294849157469,0.9828586092578887,0.9707691045053266,0.868908806363984,1.0,0.9672148181413158,1.0,0.9512211242669611,0.9966259895733942,1.0,1.0,0.9072947647820908,1.0,0.9241085266869391,1.0,0.9823333686665606,1.0
jodopod,0.8978658357873094,0.9705735288971747,0.9588928087649498,0.9675425096001081,0.9634769389977104,0.9823283074617967,0.9747863012868053,0.9090549452320189,0.8872771741988242,0.967643046593863,0.9686313946890492,0.9494784023884193,0.9256319233063486,0.9122649464747026,0.9447328740635276,0.9296174752190998,0.881728740757432,0.9321544353898418,0.9522230251554071,0.9669477523355668,0.9467658981408164,0.8965343619491053,1.0,0.8666384558078152,1.0,0.8822796150860652,0.9402506860425255,0.9187040118608374,0.9906662634405374,0.8681227743904671,0.8806798962020506,0.9018095120802022,0.9111075958134291,0.8298685616565195,0.8674740876154856,0.9347365423582473,0.8776309223001678,0.8537527397787174,0.8321116606937929,0.8985802327658691,0.8635910159720152,0.9276799262642009,0.9476145334841273,0.902894337083912,0.8773486428104991,0.98747747834138,1.0,0.9146138017526806,0.9142797732861169,0.9150212772608246,1.0,0.8840298836690333,1.0,0.9145130260360643,0.9061434158481286,0.9908109812994228,0.9788090354079555,0.8418541915781094,0.8852291932152998,0.9121469018781022,0.9864741307067146,0.9755373604079682,0.9668685219038714,0.8959826953828018,0.9035153036439394,0.9975065845198048,0.9719191433890975,0.9279645720222076,0.8187191943162015,0.8765262713033519,0.7918088427249598,0.9408864781364712,1.0,0.8871582517253598,0.8688591333462851,1.0,0.9872476881350333,0.9619652750103583,1.0,0.9419009978993795,0,0.8868121838925682,0.8858563607886595,0.9800209669827751,0.9418005785963717,0.9764676856470402,0.9252577107431578,0.9469833605163795,0.925397684881286,0.9228818286873357,0.9295956090457268,0.98747747834138,0.940732610225609,0.9796178238571255,0.9441609327248488,1.0,0.8784407086277541,0.9337370438077428,0.9234861288101999,0.8787433684610755,0.9755307817767905,0.8631017478969238,0.8577503834579605,0.9513398831178957,0.9648327398374579,0.981816739122069,1.0,0.9329129063075545,0.9227375476045784,0.9361808965795365,1.0,1.0,0.9002586381845952,0.9062900286699757,0.9754417814008722,0.988286253583747,0.8489418606368896,0.9174233547435471,0.9866544837004737,0.857052416416181,1.0,1.0,0.8255933818467791,0.8560436093018811,1.0,0.8714309800252461,0.9049045896390164,0.8967077447591285,0.72803397869951,0.9394847388611923,0.9723664370317637,0.8630347434808435,0.0,0.7637071625020879,0.9186772810367753,0.7248101715311872,0.9910651048097545,0.9337370438077428,0.9558246958718286,0.7986289018005908,1.0,1.0,0.9304835659418542,0.9551248010917118,0.8350888177747915,0.935707085160657,0.8437665419473694,0.9417257365597873,1.0,0.8756649593165748,1.0,0.8462653634426104,0.9799628552243326,0.9517866175094672,0.9703663051128044,0.8865616136531285,1.0,0.8968662135134148,1.0,0.9079681163996428,1.0
mkgobaco,0.9347560803941806,0.9919329043179116,0.976403071850419,0.983025049922892,0.9647967665907101,0.9846026241051403,0.9465858116467601,0.9184288130904201,0.8324557570910776,0.9572645066094433,0.9914254056814235,0.9867031552992973,0.9185705744366639,0.924341434058343,0.9539701149966177,0.936052081587693,0.8668399871977484,0.9488398484711508,0.9810781091847851,0.9674746580528877,0.9793017199710717,0.9303990613752986,1.0,0.8916373144640182,0.9915095548648585,0.9077894809161605,0.9677649044499299,0.9338235294117647,0.9942594113355968,0.8717502406671458,0.9315061955943116,0.9114963380852309,0.9530161871474725,0.8319852336502565,0.8981146583783013,0.9442508214464796,0.8882481511240944,0.8863302049436086,0.908445055166796,0.8292062203382415,0.8826447710649035,0.8984110527273796,0.9570413680388105,0.9449151935075721,0.8805611527322349,0.9871636535155298,1.0,0.9663361355713302,0.9447684047348291,0.9032129329659144,1.0,0.8392966859845479,1.0,0.9824741302490846,0.9425851256639306,1.0,0.9927593240600393,0.9101985704407396,0.8014705882352942,0.8829287990581569,0.9584054834596148,0.9807110048298837,1.0,0.9312555370830091,0.9646776131312308,0.9984664584702956,0.9810966896117501,0.8750388224602837,0.7677201828655513,0.9139337034176129,0.9474686520295579,0.9798016813427981,0.9941915964869258,0.8863246479223935,0.9133690307796957,1.0,0.9934640522875817,0.9500467443018643,1.0,0.9423060826111226,0,0.9065777581944978,0.8386760632477029,1.0,0.9237704005538985,0.974269809326409,0.925455293008484,0.9749175627816928,1.0,0.9401130174723994,0.9702834420270046,0.9614909605465896,0.8405242151561652,0.9786095778640831,0.9830073378806287,1.0,0.8931951412937407,0.9320764389188676,0.9389978213507625,0.8745642512617386,0.9874587813908464,0.8656850652011859,0.889999579838047,0.9369653659945519,0.9602541286391875,0.9627221029103248,1.0,0.9382250395907421,0.9028015784895481,0.9573788799563627,1.0,1.0,0.8977590365584139,0.9279561840357888,0.9807495479863911,0.9639780920178944,0.8375409498345023,0.9431067298986355,0.9863200339432481,0.7668841400290538,1.0,0.9986077027402025,0.8858131487889274,0.8561250436589792,1.0,0.983526116658494,0.940183598284773,0.8581596224482234,0.8470401202154039,0.9379681759990239,0.9716739169209955,0.9622006138570465,0.7637071625020879,0.0,0.9444261772972553,0.9357425156731936,0.9908411888922174,0.8641528778377351,0.9377367356756285,0.7397342980408346,1.0,1.0,0.9662459387201762,0.966105404056467,0.8921338324977464,0.9692447305363947,0.8267396037708606,0.9794662088949143,1.0,0.8851540616246498,1.0,0.8359007712087471,0.9989189846148628,0.950578349975482,1.0,0.8584402212633044,1.0,0.9259971164290128,1.0,0.9622646882882597,1.0
